Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g),Extraction_day,Extraction_time
4,6384,9,-0.6265791201732015,-0.023094644905857945,-0.9134103686311732,2022-10-16,20:08:53
4,4337,0,-0.8130109594501345,-0.35548584657429216,-0.9503502414381004,2022-10-16,20:08:53
4,6979,7,0.4355477921231608,0.9324426451469654,-0.4006751052800317,2022-10-16,20:08:53
4,357,3,-0.3104023031438031,4.903815497448928,4.128841316218606,2022-10-16,20:09:03
4,4915,0,2.1149935127301798,1.5111013530847137,-0.2275245706595344,2022-10-16,20:09:03
4,5941,10,-0.08822098931018216,1.8655479670664767,6.398718688942277,2022-10-16,20:09:03
4,4086,13,-0.5074142049842418,1.6595719335354142,-0.24456114171017934,2022-10-16,20:09:03
4,116,0,-0.8048810166381773,-0.15429745132587921,-0.832159029774251,2022-10-16,20:09:03
4,624,13,-0.5276833774743266,1.6729665619891188,-0.08926624405622333,2022-10-16,20:09:03
4,1222,0,-0.782941307953855,1.2790891742862096,14.038883645832234,2022-10-16,20:09:03
4,3982,0,0.14854967395311502,0.5352838424413416,-0.7082343566991269,2022-10-16,20:09:03
4,6235,10,-0.88907604082776,-0.7345699699207003,-0.8862992868150026,2022-10-16,20:09:03
4,2278,14,-0.1913487570344594,2.2632447066577916,0.6999037659099504,2022-10-16,20:09:03
4,1819,0,-0.44037001905550016,1.5889408204441933,0.78402183547251,2022-10-16,20:09:03
4,3220,0,0.46918125416714745,0.9174342060361882,0.43321590369408514,2022-10-16,20:09:03
4,5518,17,-0.33334433354466825,0.20176297331295648,-0.666216275213642,2022-10-16,20:09:03
4,5863,0,-0.674579193487633,-0.417509969494458,-0.5473698108170755,2022-10-16,20:09:03
4,1376,0,-0.3039428965260838,-0.23041552065114773,-0.7982497008561404,2022-10-16,20:09:03
4,3338,0,-0.4595255007494264,1.3467078408175615,0.3689192292962184,2022-10-16,20:09:09
4,5641,0,-0.31808676963729676,0.2990219622458792,-0.04462715163987005,2022-10-16,20:09:09
4,376,17,0.5283182354431637,0.6366849453940847,0.07831464233617845,2022-10-16,20:09:09
4,416,7,-0.6329271577113049,0.053023424419410485,0.5486222912438868,2022-10-16,20:09:09
4,414,2,0.47007220680407424,2.466692436826106,1.7656723356743358,2022-10-16,20:09:09
4,6902,7,-0.40595697345420245,0.26615401853016246,-0.2597957677458522,2022-10-16,20:09:09
4,25,0,-0.6442868038321217,0.07696161583265758,-0.6772736650782433,2022-10-16,20:09:09
4,673,2,-0.898765150754339,-0.7286526641780998,-0.9552646369334787,2022-10-16,20:09:09
4,1031,0,-0.669344846745688,0.5459887864665914,-0.5598196127387006,2022-10-16,20:09:09
4,585,13,-0.4208804301227264,0.5546495703262156,-0.5931555955156839,2022-10-16,20:09:09
4,1037,8,-0.7937441086765924,-0.5588797830540381,-0.5720236948855569,2022-10-16,20:09:09
4,5290,7,-0.8625701998791878,-0.26075516100411694,-0.6790756100932154,2022-10-16,20:09:09
4,5987,12,-0.49404991543033994,0.25243662794504346,-0.8846611549832097,2022-10-16,20:09:09
4,6088,16,-0.9227095028717469,-0.791967835623924,-0.9056292424301574,2022-10-16,20:09:09
4,6114,0,-0.7759250559380564,0.7034429129083306,-0.9193076432256272,2022-10-16,20:09:09
4,693,0,-0.35595225670668573,-0.21142634858625747,0.047272044123705136,2022-10-16,20:09:09
4,5218,7,-0.8529924590322248,0.6075825598782045,-0.932986044021097,2022-10-16,20:09:09
4,6909,0,-0.8737071078407729,-0.6184293963000256,-0.8428887932724938,2022-10-16,20:09:09
4,1213,0,-0.13755749158000383,-0.37797160839617366,-0.4304071980270707,2022-10-16,20:09:16
4,1036,0,-0.7664586841707093,-0.6319854058194373,0.1663642282950405,2022-10-16,20:09:16
4,1743,0,-0.5287970682704851,0.11208889446827622,-0.18288547824318102,2022-10-16,20:09:16
4,5890,0,-0.48302437654837077,-0.2348266031138135,-0.4027227700697727,2022-10-16,20:09:16
4,163,0,-0.09824420647560873,0.18105240321385518,0.20461460656740213,2022-10-16,20:09:16
4,1799,0,-0.811897268653976,-0.6865859997170681,-0.5835725242996961,2022-10-16,20:09:16
4,5875,0,-0.6026347680557936,-0.31653921605026786,-0.8245417167564146,2022-10-16,20:09:16
4,6373,9,-0.3345693934204426,0.1191358676708276,-0.6461491602741805,2022-10-16,20:09:16
4,5603,5,-0.7648995170560874,-0.5380078318892294,-0.7738415365624278,2022-10-16,20:09:16
4,458,13,1.0098781357020996,3.374998868315265,-0.46153170283113365,2022-10-16,20:09:16
4,6287,1,-0.5488435026013381,-0.18775712561585592,-0.7310043891610466,2022-10-16,20:09:16
4,4128,0,-0.8046582784789458,-0.21207187284908657,-0.45440582936283497,2022-10-16,20:09:23
4,4131,0,-0.7960828593485253,-0.567379185847955,-0.617399946626217,2022-10-16,20:09:23
4,6971,0,-0.9155818817763325,-0.8001982699749954,-0.9057930556133368,2022-10-16,20:09:23
4,1282,0,-0.8571131149780112,-0.43074321688245526,-0.9514150271287658,2022-10-16,20:09:23
4,5789,9,0.07404375969011133,0.4435656034310358,-0.10278083166851384,2022-10-16,20:09:23
4,383,16,0.1688188464431998,0.9641271277141622,-0.6602370940275983,2022-10-16,20:09:23
4,4131,0,-0.793298632358129,-0.5602784189568345,-0.6172361334430377,2022-10-16,20:09:23
4,302,12,-0.40194768658803187,-0.5665722805194185,0.3078169119703475,2022-10-16,20:09:23
4,5217,2,-0.7021987252323637,-0.3786171326590028,-0.7703195531240734,2022-10-16,20:09:23
4,2198,8,0.7080679299431459,1.734614129089301,-0.627392550800153,2022-10-16,20:09:23
4,1001,12,-0.2743187213482677,-0.45322897870433665,-0.43736925831219003,2022-10-16,20:09:23
4,5360,0,-0.5233399833693084,0.6735874157524832,0.07348215343238972,2022-10-16,20:09:23
4,2312,17,-0.7607788611103008,-0.5310146523752471,-0.6966855272849878,2022-10-16,20:09:23
4,5743,0,-0.49371580819149236,0.41188112086383916,-0.7040571205280552,2022-10-16,20:09:23
4,4297,16,-0.6073122693996594,0.8635329300899555,-0.717981241098294,2022-10-16,20:09:23
4,878,12,-0.6818181836626631,-0.4708195148664306,-0.4918371417193001,2022-10-16,20:09:30
4,1049,16,-0.37488500024138033,0.8925815219172666,-0.627392550800153,2022-10-16,20:09:30
4,4134,10,-0.6194514990777871,-0.046602486810552214,-0.802672656801981,2022-10-16,20:09:30
4,1873,6,-0.4715533613479382,-0.1754383709335333,-0.03799271772110926,2022-10-16,20:09:30
4,1568,7,-0.1937988767860081,1.172577670919403,-0.3315459419783762,2022-10-16,20:09:30
4,1034,0,-0.3844627410883434,3.5894743046402438,1.1895413704328137,2022-10-16,20:09:30
4,695,7,-0.853549304430304,-0.7451135328802427,-0.6130588972719662,2022-10-16,20:09:30
4,4262,0,-0.8100039943005066,-0.43520809303369007,-0.7532829820734285,2022-10-16,20:09:30
4,5377,0,-0.733938912922881,0.12844217579328085,-0.46153170283113365,2022-10-16,20:09:30
4,1309,0,-0.8133450666889821,-0.4234272752370584,-0.2527518008691433,2022-10-16,20:09:30
4,2090,12,-0.548175288123643,0.0883658778093056,-0.7844893934690811,2022-10-16,20:09:30
4,5889,8,-0.13911665869462572,0.375893143211115,-0.7465666415630782,2022-10-16,20:09:30
4,5376,9,-0.13254588299729053,1.6276722762139413,-0.8867907263645404,2022-10-16,20:09:30
4,697,0,-0.8035445876827872,0.18487175510226092,-0.7740053497456072,2022-10-16,20:09:30
4,1226,0,0.2121414184137655,1.6864687778199614,0.4340349696099815,2022-10-16,20:09:30
4,3201,9,-0.6550896045548592,-0.07769523880348878,-0.6966036206933982,2022-10-16,20:09:30
4,1829,9,-0.6389410880105608,-0.5902415034898201,-0.27224556966747737,2022-10-16,20:09:30
4,5132,0,0.42919975458505727,1.5035164429964716,1.4225656235053372,2022-10-16,20:09:36
4,4080,0,-0.765122255215319,-0.10093411226533751,-0.8687712762148198,2022-10-16,20:09:36
4,6856,13,-0.14268046924233285,0.6495954306506672,-0.6747345607389644,2022-10-16,20:09:36
4,1,1,0.10689763817678714,-0.043751421316390204,-0.3315459419783762,2022-10-16,20:09:36
4,4912,7,-0.7664586841707093,0.39611957011309445,-0.504123130457746,2022-10-16,20:09:36
4,371,9,-0.7251407556332288,-0.28092779421752734,-0.7058590655430275,2022-10-16,20:09:36
4,602,14,-0.4995070003315165,-0.1528450217345137,-0.5779209694800109,2022-10-16,20:09:36
4,1720,16,-0.4253351933073604,1.0641295947641085,1.6439591405721323,2022-10-16,20:09:36
4,253,12,-0.31062504130303475,0.21499622070095373,-0.6060149303952571,2022-10-16,20:09:36
4,6917,0,-0.8733730006019252,-0.4065898507149318,-0.9471558843661045,2022-10-16,20:09:36
4,1310,12,-0.5502913006363442,-0.3441891719747824,-0.4506381261497116,2022-10-16,20:09:36
4,1076,9,0.14275848181309087,-0.14563666746625503,-0.6522921546434034,2022-10-16,20:09:36
4,4095,7,0.6418033275717153,2.966328216255855,0.9502922163994775,2022-10-16,20:09:43
4,5922,0,-0.6337067412686159,-0.12847648081271387,-0.7975125415318337,2022-10-16,20:09:43
4,2017,13,-0.560759994120234,-0.044289358202081276,-0.7559858995958866,2022-10-16,20:09:43
4,602,14,-0.4871450324941572,-0.13746002680375272,-0.5754637717323217,2022-10-16,20:09:43
4,3139,10,-0.8554425787837734,-0.5601708315796963,-0.7658965971782329,2022-10-16,20:09:43
4,4913,7,-0.38568780096411776,0.6424408700709777,-0.31483699729408976,2022-10-16,20:09:43
4,5763,1,0.5429075848728401,-0.5165441501501609,0.5983395923387977,2022-10-16,20:09:43
4,6100,12,-0.2501516310716282,0.22898257972891825,0.038589945415203476,2022-10-16,20:09:43
4,3094,17,-0.6249085839789636,-0.42154449613714007,-0.5021573722595947,2022-10-16,20:09:43
4,3297,12,0.7226572793728223,1.6698465280521113,0.46958243035988495,2022-10-16,20:09:43
4,5981,0,-0.8782732401050226,-0.4434923210733306,-0.944780593210005,2022-10-16,20:09:43
4,4948,0,-0.407070664250361,0.6680466658298666,-0.11785164452100749,2022-10-16,20:09:43
4,6288,1,-0.09523724132598067,0.15216519245225146,-0.4141077863007325,2022-10-16,20:09:43
4,1633,12,-0.5482866572032589,-0.33579735655800363,-0.4713604938218903,2022-10-16,20:09:43
4,5192,14,-0.06494485167046946,0.646636777779367,-0.40591712714176864,2022-10-16,20:09:43
4,721,0,-0.7459667735213927,-0.6036361319435246,-0.6391051933974714,2022-10-16,20:09:43
4,211,9,-0.5421613578243871,0.06421251164178218,-0.7007808568644698,2022-10-16,20:09:43
4,6877,12,0.013570349458704821,0.40591002143266974,-0.4758653563593205,2022-10-16,20:09:50
4,5379,0,-0.748751000511789,-0.19711722742687832,-0.611502672031763,2022-10-16,20:09:50
4,991,1,-0.6252426912178113,-0.7093945236703642,-0.7064324116841549,2022-10-16,20:09:50
4,599,12,-0.3477109448151129,0.5717559632911878,-0.49085426262022447,2022-10-16,20:09:50
4,3352,0,-0.36675505742942327,-0.08753948381163311,-0.6851366978708487,2022-10-16,20:09:50
4,402,0,-0.4664303836856091,-0.7568943506768745,-0.6939007031709401,2022-10-16,20:09:50
4,6879,12,-0.3526111843182103,0.1919187283048123,-0.3653733643048972,2022-10-16,20:09:50
4,1842,0,-0.686384315926913,0.0004669906874053688,-0.616253254343962,2022-10-16,20:09:50
4,410,7,-0.6240176313420369,-0.23697835065657732,-0.44646088997864,2022-10-16,20:09:50
4,5708,0,-0.13399368103229653,0.17551165329123844,-0.8299475518013308,2022-10-16,20:09:50
4,1561,2,-0.7268112918274666,-0.2360100642623336,-0.21130706552478581,2022-10-16,20:09:50
4,5798,7,-0.5018457510034494,0.22645427636617083,-0.860089177506318,2022-10-16,20:09:50
4,4984,9,-0.29703801358990106,0.6304448775200696,0.31404181293116,2022-10-16,20:09:50
4,1841,0,-0.6652241907999015,1.468442958049422,-0.13292245737350114,2022-10-16,20:09:56
4,6874,8,-0.8170202463163051,-0.5582342587912089,-0.8710646607793296,2022-10-16,20:09:56
4,6276,12,-0.5884908949445807,-0.2856078451230386,-0.7249433013834132,2022-10-16,20:09:56
4,2058,0,-0.18010047999325848,-0.2923320561941754,-0.8953909184814525,2022-10-16,20:09:56
4,1777,12,-0.7319342694897957,-0.5519403972286249,-0.6010186283082892,2022-10-16,20:09:56
4,619,12,-0.6065326858423485,0.04328676678840439,-0.6104378863410977,2022-10-16,20:09:56
4,1240,12,-0.3137433755322786,0.5055897263512017,-0.14045786379974784,2022-10-16,20:09:56
4,6087,13,-0.3486018974520397,0.7071008837310291,-0.21237185121545107,2022-10-16,20:09:56
4,4169,0,-0.2571678830874268,-0.0734993310950994,-0.7378026362629867,2022-10-16,20:09:56
4,715,0,-0.667785679631066,-0.30093904636523044,-0.7206022520291624,2022-10-16,20:09:56
4,6876,0,-0.8507650774399077,-0.6330074859022501,-0.8523899578968919,2022-10-16,20:09:56
4,5747,16,-0.390699409546831,1.1952248138069916,14.848939836653766,2022-10-16,20:09:56
4,221,7,-0.25249038174356103,0.5791794923137228,-0.46980426858168717,2022-10-16,20:09:56
4,5620,0,-0.5881567877057332,-0.12234400031583717,0.3121579613245984,2022-10-16,20:09:56
4,7007,9,-0.4495022835839999,-0.3865785985672287,-0.6794851430511637,2022-10-16,20:09:56
4,6086,8,-0.18611441029251446,0.3803042256737807,-0.5726789476182741,2022-10-16,20:09:56
4,6024,8,-0.7593310630752949,-0.5437099628775535,-0.8159415246395025,2022-10-16,20:09:56
4,1297,0,-0.5852611916357211,-0.05784536772149296,-0.6944740493120675,2022-10-16,20:10:03
4,876,13,-0.4146437616642388,0.3243049958733535,-0.6318155067459935,2022-10-16,20:10:03
4,242,0,-0.7445189754863868,-0.06128816378991508,-0.5487622228740994,2022-10-16,20:10:03
4,1074,0,-0.6489643051759874,-0.5458079167317481,-0.8847430615747994,2022-10-16,20:10:03
4,5219,7,-0.8135678048482137,-0.23826939918223555,-0.9209457750574199,2022-10-16,20:10:03
4,4135,1,-0.03409561661687903,-0.19733240218115472,-0.3437500241252324,2022-10-16,20:10:03
4,987,0,-0.8528810899526088,-0.32342480818711195,-0.8406773152995736,2022-10-16,20:10:03
4,4194,0,-0.6898367573950044,-0.30292941284228697,-0.5490898492404579,2022-10-16,20:10:03
4,1546,10,-0.8202499496251648,-0.5829793555329923,-0.7471399877042055,2022-10-16,20:10:03
4,5534,7,-0.7684633276037944,-0.71439733670729,-0.8724570728363535,2022-10-16,20:10:03
4,6370,9,-0.0687314003774084,0.4128494072580829,-0.3619332874581323,2022-10-16,20:10:03
4,6115,15,3.8741794943421484,-0.6060030542405648,1.3038010657003605,2022-10-16,20:10:03
4,1880,0,-0.46442574025252376,1.3118495306247882,-0.1852607693992806,2022-10-16,20:10:03
4,0,2,-0.5113121227707966,1.5765682720733016,-0.002281443788026563,2022-10-16,20:10:03
4,564,0,-0.7994239317370008,-0.545162392468919,-0.8375648648191671,2022-10-16,20:10:03
4,4983,9,-0.7486396314321732,-0.6026678455492809,-0.7056952523598481,2022-10-16,20:10:03
4,1549,10,-0.9085656297605339,-0.7963789180865897,-0.8082423050300764,2022-10-16,20:10:03
4,1598,12,-0.7594424321549107,-0.3952393824268529,-0.34702628778881806,2022-10-16,20:10:10
4,1023,2,-0.635934122860933,-0.2392376855764792,-0.4646441533115399,2022-10-16,20:10:10
4,1280,10,-0.7249180174739971,-0.49341286406545015,0.26137587453902217,2022-10-16,20:10:10
4,134,9,0.04241494107921003,1.4294425338368286,0.07790510937823028,2022-10-16,20:10:10
4,1791,12,-0.46587353828752986,0.1032129358543756,-0.7713843388147389,2022-10-16,20:10:10
4,6926,8,-0.8016513133293178,-0.4447295759104198,-0.8348619472967092,2022-10-16,20:10:10
4,5374,8,-0.6966302712515712,-0.33117109934106154,0.06381717562481234,2022-10-16,20:10:10
4,722,8,-0.06917687669587187,0.48046807378943446,0.007956880160678338,2022-10-16,20:10:10
4,5298,12,-0.20627221370298335,0.7593883490201889,-0.382000402397594,2022-10-16,20:10:10
4,1329,1,-0.05815133781390261,0.07082913533578074,-0.4274585607298437,2022-10-16,20:10:10
4,663,12,-0.10381266045640124,0.4565298823761875,0.6054654658070965,2022-10-16,20:10:10
4,193,5,-0.7021987252323637,-0.2847471461059331,-0.720929878395521,2022-10-16,20:10:10
4,5308,12,-0.49427265358957156,0.0027263256073072656,-0.7436999108574407,2022-10-16,20:10:10
4,6309,7,-0.08009104649822506,0.12473041128201336,-0.13325008373985964,2022-10-16,20:10:10
4,4927,9,-0.1294275487680467,0.6533071951619347,-0.6802223023754703,2022-10-16,20:10:17
4,6368,9,-0.7566582051645145,-0.4435461147618997,-0.9282354617088978,2022-10-16,20:10:17
4,466,9,0.07315280705318455,-0.16763828609101464,-0.6248534464608742,2022-10-16,20:10:17
4,5807,12,1.0402818944372265,1.5080351128362752,0.751341105428244,2022-10-16,20:10:17
4,706,12,-0.8036559567624032,-0.5926622194754293,-0.6153522818364761,2022-10-16,20:10:17
4,5877,0,-0.564546542827173,-0.3575300067399178,-0.6734240552735302,2022-10-16,20:10:17
4,5519,1,-0.7761477940972883,-0.5281635868810852,-0.6399242593133678,2022-10-16,20:10:17
4,5227,7,-0.45774359547557275,0.47632595976961417,0.2972509616552841,2022-10-16,20:10:17
4,4,9,0.9206715029298038,0.9769838192821757,3.5319879833049055,2022-10-16,20:10:17
4,6127,0,-0.628472394526671,-0.6905667326711811,-0.7627841466978266,2022-10-16,20:10:17
4,1424,8,1.3150294138495289,3.718848125648917,1.234016649665988,2022-10-16,20:10:17
4,4127,12,-0.6667833579145234,-0.18280810626749924,-0.6128131774971972,2022-10-16,20:10:17
4,5584,16,-0.745187189964082,-0.27242839142361047,-0.7121658730954297,2022-10-16,20:10:17
4,5779,0,-0.3470427303374178,0.616996455377796,-0.45284960412263187,2022-10-16,20:10:17
4,533,12,-0.7321570076490275,-0.39948908382381143,-0.38601382538548623,2022-10-16,20:10:17
4,1288,0,-0.6764724678411024,-0.40153324398943696,-0.5287770145262275,2022-10-16,20:10:17
4,1844,6,-0.689391281076541,0.18099860952528612,-0.6850547912792591,2022-10-16,20:10:17
4,324,0,-0.5168805767515892,0.6837006292034732,-0.49847157563806094,2022-10-16,20:10:17
4,333,12,0.1752782530609191,1.0494439177847457,-0.008260624974070258,2022-10-16,20:10:17
4,5015,9,-0.9215958120755884,-0.4138519986717596,0.30879979106942324,2022-10-16,20:10:24
4,2272,1,-0.2831168786379198,-0.6851873638142717,-0.6131408038635558,2022-10-16,20:10:24
4,1314,0,0.8195483786386117,1.4773189166633225,-0.26380919073374454,2022-10-16,20:10:24
4,1905,12,-0.379562501585246,1.4238479902256427,-0.05339115693996139,2022-10-16,20:10:24
4,6925,0,-0.7591083249160632,-0.591855314146893,-0.7880932834990252,2022-10-16,20:10:24
4,1069,7,-0.7213542069262898,-0.22229267367721453,-0.8756514299083494,2022-10-16,20:10:24
4,5265,8,0.11758906981990884,0.43382894580002973,-0.8469841228519758,2022-10-16,20:10:24
4,875,1,0.7107407878539265,1.1605278846799258,0.027204929184243623,2022-10-16,20:10:24
4,6002,0,-0.4147551307438546,0.48127497911797096,-0.10548374919097192,2022-10-16,20:10:24
4,850,17,-0.03064317514878765,1.0776856042835201,0.20584320544124676,2022-10-16,20:10:24
4,740,0,-0.7732521980272761,-0.6120817410488724,-0.4502285931917634,2022-10-16,20:10:24
4,6020,9,-0.7980875027816107,-0.5363940212321566,-0.35333309534122026,2022-10-16,20:10:24
4,3345,0,-0.7096604535666257,0.21661003135802648,-0.5590005468228043,2022-10-16,20:10:24
4,4172,12,-0.5678876152156485,-0.10260171661097944,-0.6801403957838806,2022-10-16,20:10:24
4,4194,0,-0.7029783087896747,-0.3204661553158118,-0.5511375140301988,2022-10-16,20:10:30
4,1580,7,-0.24246716457813455,0.19805120880168897,-0.6055234908457194,2022-10-16,20:10:30
4,1149,12,0.01223392050331457,0.43307583416006235,0.6454358825028403,2022-10-16,20:10:30
4,356,0,-0.8700319282134498,-0.24676880197615245,-0.9451901261679532,2022-10-16,20:10:30
4,4938,0,-0.7692429111611055,0.19380150740473057,-0.5878316670623572,2022-10-16,20:10:30
4,970,5,-0.8017626824089338,-0.31067570399623656,-0.5689931509967403,2022-10-16,20:10:30
4,5134,0,1.5542501968643747,0.8376581658882211,7.579647926481696,2022-10-16,20:10:30
4,3184,7,0.716866087232798,1.5024943629136587,-0.616253254343962,2022-10-16,20:10:30
4,2197,15,-0.822365962137866,-0.5635598339595492,-0.8752418969504013,2022-10-16,20:10:30
4,1574,12,0.05243815824463644,1.066227548618303,-0.6626123851836979,2022-10-16,20:10:30
4,2267,0,0.293440846533336,2.05129757369556,-0.6361565561002445,2022-10-16,20:10:30
4,1294,8,-0.43881085194087827,0.38003525723093534,-0.505024102965232,2022-10-16,20:10:30
4,5797,9,-0.5470615973274845,-0.05531706435874553,-0.7946458108261962,2022-10-16,20:10:30
4,866,0,-0.11138575787027896,1.181830185353287,0.35253791097829057,2022-10-16,20:10:30
4,5127,0,-0.9061155100089852,-0.7021323757135365,-0.9248772914537227,2022-10-16,20:10:31
4,6282,1,-0.11227671050720574,-0.6571608520697735,-0.6322250397039417,2022-10-16,20:10:37
4,675,2,-0.5577530289706062,0.9040933712710527,0.5883469881648619,2022-10-16,20:10:37
4,6860,0,0.30012299131028713,1.9780843635530223,-0.6346822374516309,2022-10-16,20:10:37
4,5304,7,-0.6545327591567799,-0.7276843777838563,-0.9453539393511324,2022-10-16,20:10:37
4,7010,8,-0.6178923319631652,-0.33154765516104523,0.04923780232185655,2022-10-16,20:10:37
4,2091,7,0.015018147493710821,0.977790724610712,-0.5606386786545969,2022-10-16,20:10:37
4,4148,0,-0.5675535079768009,0.8635867237785249,-0.3027967283304128,2022-10-16,20:10:37
4,1176,17,0.4365501138397035,0.9822556007619471,-0.5139519214485028,2022-10-16,20:10:37
4,5179,12,-0.18010047999325848,0.31117933586249447,-0.03832034408746775,2022-10-16,20:10:37
4,3183,9,0.5094968609880851,1.4725312783806732,-0.7573783116529105,2022-10-16,20:10:37
4,5834,16,1.424282480952678,2.5015507470188796,-0.6561417644481164,2022-10-16,20:10:37
4,5368,13,-0.7125560496366378,-0.3125584830961549,-0.7276462189058714,2022-10-16,20:10:37
4,5142,17,-0.40985489124075725,0.11784481914516927,-0.040695635243567334,2022-10-16,20:10:37
4,1077,0,-0.17486613325131353,0.4407683316254429,-0.8423154471313664,2022-10-16,20:10:37
4,5907,14,-0.10659688744679749,0.5324865706357489,-0.8097985302702796,2022-10-16,20:10:37
4,1235,7,-0.7857255349442512,-0.3850723752872941,-0.4005112920968523,2022-10-16,20:10:37
4,680,0,-0.6194514990777871,-0.006418601449438718,-0.8835144627009549,2022-10-16,20:10:44
4,4167,0,-0.8169088772366894,-0.682551473074386,-0.3360508045158064,2022-10-16,20:10:44
4,5180,12,-0.6304770379597562,-0.3395091210692711,-0.8828592099682376,2022-10-16,20:10:44
4,5987,12,-0.4173166195750192,0.3555053352434283,-0.7737596299708384,2022-10-16,20:10:44
4,2142,9,1.8954850568073396,-0.12836889343557578,-0.8586148588577045,2022-10-16,20:10:44
4,6123,10,-0.43970180457780506,-0.1475194465661733,-0.5841458704408234,2022-10-16,20:10:44
4,452,13,-0.410077629399989,0.16534464615167968,0.23303619384900692,2022-10-16,20:10:44
4,5905,0,-0.5063005141880834,0.053184805485117774,-0.4516210052487873,2022-10-16,20:10:44
4,4926,9,-0.008926204623696851,1.2965721230711653,-0.46808423015830475,2022-10-16,20:10:44
4,5928,12,-0.5028480727199921,0.25431940704496175,-0.7358368780648354,2022-10-16,20:10:44
4,5602,14,-0.48068562587643787,0.43775588506557356,-0.3663562434039729,2022-10-16,20:10:44
4,629,7,0.13529675347882889,1.331161464821093,-0.5875040406959987,2022-10-16,20:10:44
4,1186,2,-0.7797116046449953,-0.3785095452818646,-0.5721056014771465,2022-10-16,20:10:44
4,5970,0,-0.863906628834578,-0.33531321336088177,-0.9431424613782121,2022-10-16,20:10:44
4,862,8,-0.04378472654345804,0.4837494887921493,-0.4283595332373297,2022-10-16,20:10:44
4,249,9,-0.5723423784002825,-0.1824315504475156,1.4687609411618936,2022-10-16,20:10:44
4,958,8,-0.39203583850222123,0.09041003797493118,-0.7331339605423772,2022-10-16,20:10:44
4,197,1,-0.7491964768302524,-0.1694672715023638,-0.8372372384528087,2022-10-16,20:10:44
4,5181,0,0.06491149516161171,0.7895128146188817,-0.844199298737928,2022-10-16,20:10:51
4,4176,13,-0.5717855330022033,0.05845658696488912,-0.004247201986177862,2022-10-16,20:10:51
4,6153,17,-0.48302437654837077,-0.35656172034567407,-0.06584095886158652,2022-10-16,20:10:51
4,1796,5,-0.6329271577113049,-0.5037412522707164,-0.5336095034300162,2022-10-16,20:10:51
4,578,9,-0.45172966517631685,1.2502557572131752,-0.1776434563814441,2022-10-16,20:10:51
4,6058,13,-0.33991510924200335,0.23070397776312923,-0.5789038485790867,2022-10-16,20:10:51
4,896,12,-0.22832329146692162,4.853518398636824,0.34598538365111936,2022-10-16,20:10:51
4,2089,7,-0.501400274684986,-0.16473342690828352,-0.49675153721467846,2022-10-16,20:10:51
4,1278,0,-0.8649089505511207,-0.6074016901433611,-0.8438716723715695,2022-10-16,20:10:51
4,5251,0,-0.592722919969983,-0.09281126529140431,-0.2550451854336532,2022-10-16,20:10:51
4,1088,0,-0.07608175963205446,0.7277038664529921,-0.7360006912480146,2022-10-16,20:10:51
4,5131,0,-0.817131615395921,0.08750517879219996,-0.9363442142762721,2022-10-16,20:10:51
4,6903,10,-0.5630987447921669,-0.048270091156194156,-0.7126573126449673,2022-10-16,20:10:51
4,6281,1,0.553487647436346,0.6706287628811832,0.16144983279966219,2022-10-16,20:10:51
4,654,9,0.05355184904079504,0.6002128245442385,-0.789731415330818,2022-10-16,20:10:51
4,5857,9,-0.8661340104268951,0.9378220140038748,-0.9508416809876383,2022-10-16,20:10:51
4,111,13,-0.8944217566493209,-0.7504929017371522,-0.9558379830746063,2022-10-16,20:10:51
4,5726,0,-0.37254624956944743,-0.09496301283416811,-0.8193816014862673,2022-10-16,20:10:58
4,4245,0,-0.4314604926862321,0.037799810554356855,-0.45547061505350034,2022-10-16,20:10:58
4,594,0,-0.48558586537953524,0.18879869436780475,-0.753610608439787,2022-10-16,20:10:58
4,5589,1,0.40770552221919826,0.21144583725539354,-0.5191120367186499,2022-10-16,20:10:58
4,2297,8,-0.11138575787027896,0.5521212669634682,-0.22473974654548665,2022-10-16,20:10:58
4,1911,12,-0.23589638888079945,0.6663252677956556,-0.1941885878825512,2022-10-16,20:10:58
4,720,8,-0.629920192561677,-0.2889968475028915,-0.28469537158910263,2022-10-16,20:10:58
4,5542,0,-0.4384767447020307,-0.6841114900428897,-0.6811232748829563,2022-10-16,20:10:58
4,6154,17,-0.10982659075565705,-0.5397830236120096,-0.16412886876915359,2022-10-16,20:10:58
4,5942,12,-0.5597576724036915,1.958126905093888,-0.3072196842762534,2022-10-16,20:10:58
4,5362,16,-0.7160084911047292,-0.006418601449438718,-0.5555604699760395,2022-10-16,20:10:58
4,5833,8,-0.4147551307438546,0.6103798316837973,0.12811385002267908,2022-10-16,20:10:58
4,5232,0,-0.7700224947184163,-0.45172275542440204,-0.32253621690351586,2022-10-16,20:10:58
4,1068,8,-0.7046488449839124,-0.1942661619327163,-0.5582633874984975,2022-10-16,20:10:58
4,5932,8,-0.5446114775759359,-0.23757008123083734,0.016966605235538723,2022-10-16,20:10:58
4,110,12,-0.44371109144397564,-0.33031040032395603,-0.1796092145795954,2022-10-16,20:10:58
4,859,0,-0.3112932557807299,0.026987279151968784,-0.6595818412948813,2022-10-16,20:11:04
4,6377,0,-0.5785790468587702,-0.0010930262810984782,-0.492328581268838,2022-10-16,20:11:04
